mean_deflection,max_deflection,vibration_std,vibration_max,deflection_rate,label,risk_score
247.361,322.03,0.006,1.002,-0.51,WARNING,0.5052
247.401,322.03,0.005,1.002,0.38,WARNING,0.5040333333333333
251.582,322.92,0.005,1.002,83.17,DANGER,0.7015
251.515,322.92,0.005,1.002,0.04,WARNING,0.5017666666666666
251.539,322.92,0.005,1.002,-82.81,DANGER,0.7015
247.4,322.92,0.005,1.002,0.41,WARNING,0.5042333333333333
247.461,322.92,0.005,1.002,0.39,WARNING,0.5041
246.972,322.92,0.004,0.991,-9.75,WARNING,0.5662
246.972,322.92,0.004,0.995,0.39,WARNING,0.5038
246.972,322.92,0.003,0.995,-83.15,DANGER,0.7009000000000001
243.744,322.92,0.003,0.995,19.02,WARNING,0.6277
243.762,322.92,0.003,0.995,0.0,WARNING,0.5009
243.807,322.92,0.003,0.995,0.07,WARNING,0.5013666666666666
243.766,322.92,0.003,0.995,-0.43,WARNING,0.5037666666666667
243.767,322.92,0.003,0.995,-0.43,WARNING,0.5037666666666667
243.747,322.92,0.004,0.995,0.02,WARNING,0.5013333333333333
243.706,322.92,0.004,0.995,-0.8,WARNING,0.5065333333333333
243.684,322.92,0.004,0.995,-0.87,WARNING,0.507
243.684,322.92,0.004,0.995,0.85,WARNING,0.5068666666666667
247.823,322.92,0.004,0.995,83.25,DANGER,0.7012
247.846,322.92,0.004,0.995,-0.84,WARNING,0.5068
247.826,322.92,0.004,0.995,-83.66,DANGER,0.7012
243.623,321.62,0.004,0.995,0.46,WARNING,0.5042666666666666
243.688,321.62,0.004,0.995,0.85,WARNING,0.5068666666666667
243.667,321.62,0.004,0.995,-0.43,WARNING,0.5040666666666667
247.781,321.62,0.005,0.995,81.45,DANGER,0.7015
247.802,321.62,0.005,0.995,10.6,WARNING,0.5721666666666666
248.29,321.62,0.005,0.995,0.02,WARNING,0.5016333333333333
248.248,321.62,0.005,0.995,-0.47,WARNING,0.5046333333333333
248.29,321.62,0.005,0.995,-17.74,WARNING,0.6197666666666666
247.38,321.62,0.005,0.995,0.44,WARNING,0.5044333333333333
247.362,321.62,0.005,0.995,-1.26,WARNING,0.5098999999999999
251.477,322.03,0.005,0.995,83.2,DANGER,0.7015
251.479,322.03,0.008,1.013,-0.4,WARNING,0.5050666666666667
251.457,322.03,0.008,1.013,-0.46,WARNING,0.5054666666666666
251.456,322.03,0.007,1.013,0.81,WARNING,0.5075
251.496,322.03,0.007,1.013,0.43,WARNING,0.5049666666666667
251.496,322.03,0.007,1.013,-0.87,WARNING,0.5079
251.495,322.03,0.008,1.013,-81.95,DANGER,0.7023999999999999
247.417,322.03,0.007,1.013,1.24,WARNING,0.5103666666666666
247.525,322.03,0.017,1.057,1.73,WARNING,0.5166333333333333
247.531,322.03,0.017,1.057,0.52,WARNING,0.5085666666666666
247.554,322.03,0.017,1.057,-0.39,WARNING,0.5077
247.514,322.03,0.017,1.057,0.46,WARNING,0.5081666666666667
247.538,322.03,0.017,1.057,-82.22,DANGER,0.7051000000000001
243.406,322.03,0.016,1.057,-1.61,WARNING,0.5155333333333334
243.345,322.03,0.016,1.057,-0.39,WARNING,0.5074000000000001
243.348,322.03,0.016,1.057,0.95,WARNING,0.5111333333333333
243.352,322.03,0.016,1.057,-1.24,WARNING,0.5130666666666667
243.353,322.03,0.016,1.057,0.49,WARNING,0.5080666666666667
243.358,322.03,0.016,1.057,0.88,WARNING,0.5106666666666667
243.38,322.03,0.016,1.057,-83.11,DANGER,0.7048000000000001
239.224,240.99,0.016,1.057,0.03,WARNING,0.505
239.246,240.99,0.015,1.057,0.48,WARNING,0.5076999999999999
239.251,240.99,0.015,1.057,-0.35,WARNING,0.5068333333333332
239.277,240.99,0.015,1.057,0.54,WARNING,0.5081
239.282,240.99,0.015,1.057,0.53,WARNING,0.5080333333333333
238.486,240.99,0.015,1.057,-16.77,WARNING,0.6163
238.469,240.99,0.015,1.057,-0.73,WARNING,0.5093666666666666
238.475,240.99,0.015,1.057,-0.8,WARNING,0.5098333333333332
238.392,240.19,0.004,0.995,-0.05,WARNING,0.5015333333333333
238.389,240.19,0.004,0.995,0.0,WARNING,0.5012
238.369,240.19,0.004,0.995,0.02,WARNING,0.5013333333333333
238.35,240.19,0.004,0.995,-0.42,WARNING,0.504
238.35,240.19,0.004,0.995,0.44,WARNING,0.5041333333333333
238.371,240.19,0.004,0.995,0.02,WARNING,0.5013333333333333
238.352,240.19,0.004,0.995,-0.85,WARNING,0.5068666666666667
238.352,240.19,0.004,0.995,0.88,WARNING,0.5070666666666667
238.416,240.19,0.004,0.995,0.02,WARNING,0.5013333333333333
242.491,321.25,0.004,0.995,81.91,DANGER,0.7012
242.446,321.25,0.004,0.995,-0.49,WARNING,0.5044666666666666
242.443,321.25,0.004,0.995,-0.03,WARNING,0.5014
231.522,321.25,0.01,0.995,-218.82,DANGER,0.7030000000000001
220.881,321.25,0.01,0.995,-212.45,DANGER,0.7030000000000001
224.988,321.25,0.01,0.995,81.28,DANGER,0.7030000000000001
229.054,321.25,0.01,0.995,81.75,DANGER,0.7030000000000001
218.409,321.25,0.01,0.995,-196.43,DANGER,0.7030000000000001
223.426,323.24,0.01,0.995,83.9,DANGER,0.7030000000000001
212.992,323.24,0.01,0.995,-209.54,DANGER,0.7030000000000001
202.306,323.24,0.01,0.995,-212.87,DANGER,0.7030000000000001
202.258,323.24,0.01,0.995,-0.94,WARNING,0.5092666666666666
191.615,323.24,0.01,0.995,-212.45,DANGER,0.7030000000000001
191.238,323.24,0.01,0.995,-7.14,WARNING,0.5506
191.319,323.24,0.01,0.995,1.19,WARNING,0.5109333333333334
180.904,323.24,0.01,0.995,-208.27,DANGER,0.7030000000000001
174.61,323.24,0.01,0.995,-125.49,DANGER,0.7030000000000001
164.008,323.24,0.01,0.995,-212.89,DANGER,0.7030000000000001
153.507,323.24,0.01,1.0,-210.43,DANGER,0.7030000000000001
142.985,323.24,0.011,1.008,-291.91,DANGER,0.7033
128.429,323.24,0.011,1.008,-208.31,DANGER,0.7033
117.888,323.24,0.011,1.008,-211.25,DANGER,0.7033
107.412,323.24,0.011,1.008,8.85,WARNING,0.5623
107.854,323.24,0.007,1.008,2.87,WARNING,0.5212333333333333
107.956,323.24,0.007,1.008,-292.57,DANGER,0.7021
93.182,323.24,0.006,1.008,-295.51,DANGER,0.7018
27.718,49.96,0.021,1.005,-7.6,WARNING,0.5565666666666667
27.21,49.96,0.021,1.005,3.54,WARNING,0.5295
29.262,56.71,0.021,1.005,45.39,DANGER,0.7062999999999999
30.078,56.71,0.021,1.005,4.66,WARNING,0.5373666666666667
30.063,56.71,0.021,1.005,4.45,WARNING,0.5359666666666666
30.88,56.71,0.021,1.0,-2.23,WARNING,0.5211666666666667
30.867,56.71,0.021,1.0,13.57,WARNING,0.5967666666666667
31.592,56.71,0.021,1.0,1.38,WARNING,0.5155
31.639,56.71,0.021,1.0,0.94,WARNING,0.5125666666666666
31.663,56.71,0.021,1.0,16.1,WARNING,0.6136333333333334
31.599,56.71,0.021,1.0,-2.57,WARNING,0.5234333333333333
32.316,56.71,0.014,1.0,1.26,WARNING,0.5126
32.402,56.71,0.014,1.0,13.86,WARNING,0.5966
32.226,56.71,0.014,1.0,-16.88,WARNING,0.6167333333333334
32.191,56.71,0.008,1.0,-14.6,WARNING,0.5997333333333332
31.544,56.71,0.008,1.0,0.48,WARNING,0.5055999999999999
31.522,56.71,0.008,1.0,0.0,WARNING,0.5024
31.485,56.71,0.008,1.0,11.22,WARNING,0.5771999999999999
31.303,56.71,0.007,1.004,0.0,WARNING,0.5021
31.397,56.71,0.009,1.004,0.63,WARNING,0.5069
32.149,56.71,0.01,1.011,17.58,WARNING,0.6202
32.414,56.71,0.01,1.011,-32.21,DANGER,0.7030000000000001
30.815,37.47,0.01,1.011,-2.9,SAFE,0.3970333333333333
42.414,259.62,0.01,1.011,236.93,DANGER,0.7030000000000001
43.142,259.62,0.01,1.011,2.69,WARNING,0.5209333333333334
43.276,259.62,0.01,1.011,0.7,WARNING,0.5076666666666667
42.612,259.62,0.01,1.011,-14.2,WARNING,0.5976666666666667
41.902,259.62,0.01,1.011,-13.76,WARNING,0.5947333333333333
42.964,259.62,0.01,1.011,21.69,WARNING,0.6476000000000001
42.939,259.62,0.01,1.011,16.88,WARNING,0.6155333333333334
43.188,259.62,0.01,1.011,-11.93,WARNING,0.5825333333333333
43.124,259.62,0.01,1.011,-1.72,WARNING,0.5144666666666666
53.208,259.62,0.01,1.011,219.03,DANGER,0.7030000000000001
53.397,259.62,0.011,1.011,-12.39,WARNING,0.5859
52.879,259.62,0.011,1.011,-12.02,WARNING,0.5834333333333332
52.424,259.62,0.011,1.011,-8.18,WARNING,0.5578333333333333
51.87,259.62,0.011,1.011,-10.35,WARNING,0.5722999999999999
51.964,259.62,0.01,1.011,16.76,WARNING,0.6147333333333334
52.767,259.62,0.01,1.011,14.16,WARNING,0.5974
53.452,259.62,0.008,1.011,-0.7,WARNING,0.5070666666666667
53.417,259.62,0.007,1.009,11.59,WARNING,0.5793666666666667
53.28,259.62,0.007,1.009,-2.98,WARNING,0.5219666666666667
53.848,259.62,0.007,1.009,-223.53,DANGER,0.7021
42.671,238.22,0.007,1.009,-1.16,WARNING,0.5098333333333334
42.613,238.22,0.007,1.009,-1.16,WARNING,0.5098333333333334
42.555,238.22,0.007,1.009,12.82,WARNING,0.5875666666666667
43.22,238.22,0.007,1.009,13.3,WARNING,0.5907666666666667
43.861,238.22,0.007,1.009,-22.17,WARNING,0.6499
42.753,238.22,0.007,1.009,0.02,WARNING,0.5022333333333333
42.754,238.22,0.006,1.009,11.93,WARNING,0.5813333333333334
36.174,238.27,0.009,1.0,-18.17,WARNING,0.6238333333333334
38.306,238.27,0.009,1.0,42.65,DANGER,0.7027000000000001
40.312,238.27,0.009,1.0,40.1,DANGER,0.7027000000000001
42.296,238.27,0.009,1.0,39.66,DANGER,0.7027000000000001
44.277,238.27,0.009,1.0,53.99,DANGER,0.7027000000000001
46.977,238.27,0.009,1.0,53.99,DANGER,0.7027000000000001
49.694,238.27,0.009,1.0,54.03,DANGER,0.7027000000000001
50.136,238.27,0.009,1.0,8.84,WARNING,0.5616333333333334
65.12,321.76,0.009,1.0,298.78,DANGER,0.7027000000000001
80.08,322.17,0.009,1.0,83.9,DANGER,0.7027000000000001
70.063,322.17,0.009,1.0,1.38,WARNING,0.5119
69.036,322.17,0.011,1.018,-10.47,WARNING,0.5730999999999999
79.666,322.17,0.012,1.018,202.54,DANGER,0.7036
89.794,322.17,0.011,1.018,222.46,DANGER,0.7033
93.103,322.17,0.009,1.018,66.19,DANGER,0.7027000000000001
93.086,322.17,0.009,1.018,0.3,WARNING,0.5047
108.841,331.09,0.009,1.018,314.79,DANGER,0.7027000000000001
108.841,331.09,0.009,1.018,-2.89,WARNING,0.5219666666666667
108.713,331.09,0.009,1.018,-11.3,WARNING,0.5780333333333334
119.279,331.09,0.009,1.018,221.32,DANGER,0.7027000000000001
120.256,331.09,0.009,1.018,-41.27,DANGER,0.7027000000000001
118.112,331.09,0.009,1.018,-40.32,DANGER,0.7027000000000001
116.176,331.09,0.009,1.018,-38.3,DANGER,0.7027000000000001
113.284,331.09,0.009,1.018,-57.83,DANGER,0.7027000000000001
111.264,331.09,0.015,1.018,-40.39,DANGER,0.7044999999999999
110.18,331.09,0.015,1.018,-22.05,WARNING,0.6515
113.04,331.09,0.015,1.018,102.39,DANGER,0.7044999999999999
113.415,331.09,0.015,1.018,-283.34,DANGER,0.7044999999999999
98.794,331.09,0.015,1.018,-292.83,DANGER,0.7044999999999999
84.582,331.09,0.015,1.018,0.01,WARNING,0.5045666666666666
84.218,331.09,0.015,1.018,14.65,WARNING,0.6021666666666666
84.978,331.09,0.014,1.01,-207.91,DANGER,0.7041999999999999
73.823,331.09,0.013,1.008,-223.09,DANGER,0.7039
63.219,331.09,0.012,1.0,-55.81,DANGER,0.7036
60.256,331.09,0.012,1.0,7.26,WARNING,0.552
60.59,331.09,0.012,0.997,-308.11,DANGER,0.7036
45.863,239.24,0.012,0.997,20.25,WARNING,0.6386000000000001
46.854,239.24,0.012,0.997,19.48,WARNING,0.6334666666666667
47.273,239.24,0.012,0.997,-214.22,DANGER,0.7036
36.649,133.31,0.012,0.997,-10.71,WARNING,0.5750000000000001
35.752,133.31,0.012,0.997,-16.35,WARNING,0.6126
34.806,133.31,0.012,0.997,-20.52,WARNING,0.6404000000000001
33.988,133.31,0.012,0.995,3.21,WARNING,0.525
34.227,133.31,0.012,0.995,-12.67,WARNING,0.5880666666666667
34.287,133.31,0.004,0.995,-17.51,WARNING,0.6179333333333333
33.411,133.31,0.005,0.995,-96.76,DANGER,0.7015
28.573,38.42,0.005,0.995,-1.87,SAFE,0.3981666666666667
28.479,37.94,0.005,0.995,7.21,WARNING,0.4289666666666666
28.818,37.94,0.005,0.995,-1.83,SAFE,0.3930999999999999
28.726,36.55,0.005,0.995,5.44,WARNING,0.4032666666666666
29.02,36.55,0.005,0.995,5.37,WARNING,0.4028
29.289,36.55,0.005,0.995,20.55,WARNING,0.504
40.472,239.65,0.005,0.995,212.64,DANGER,0.7015
40.948,239.65,0.005,0.995,12.99,WARNING,0.5881
40.891,239.65,0.005,0.995,-0.57,WARNING,0.5053
40.862,239.65,0.004,0.995,-14.14,WARNING,0.5954666666666666
50.996,239.65,0.004,0.995,203.11,DANGER,0.7012
50.294,239.65,0.004,0.995,-2.94,WARNING,0.5207999999999999
50.163,239.65,0.004,0.995,-4.37,WARNING,0.5303333333333333
50.654,239.65,0.004,0.995,17.05,WARNING,0.6148666666666667
61.66,239.65,0.004,0.995,222.7,DANGER,0.7012
61.99,239.65,0.004,0.995,2.43,WARNING,0.5174
62.006,239.65,0.003,0.995,-1.25,WARNING,0.5092333333333333
61.944,239.65,0.003,0.995,-15.11,WARNING,0.6016333333333334
61.188,239.65,0.003,0.995,-15.11,WARNING,0.6016333333333334
60.433,239.65,0.003,0.995,-15.11,WARNING,0.6016333333333334
59.74,239.65,0.003,0.995,-13.86,WARNING,0.5933
59.0,239.65,0.003,0.995,-14.35,WARNING,0.5965666666666667
58.283,239.65,0.003,0.995,-14.33,WARNING,0.5964333333333334
58.328,239.65,0.003,0.995,0.46,WARNING,0.5039666666666667
58.306,239.65,0.003,0.995,-0.46,WARNING,0.5039666666666667
57.342,239.65,0.005,1.007,-222.38,DANGER,0.7015
47.163,239.65,0.005,1.007,-0.48,WARNING,0.5046999999999999
65.767,238.9,0.006,1.004,6.38,WARNING,0.5443333333333333
66.024,238.9,0.005,1.004,-216.46,DANGER,0.7015
55.958,238.9,0.006,1.004,16.41,WARNING,0.6112000000000001
56.098,238.9,0.006,1.004,2.19,WARNING,0.5164
56.193,238.9,0.006,1.004,1.56,WARNING,0.5122
56.241,238.9,0.006,1.002,0.64,WARNING,0.5060666666666667
56.21,238.9,0.006,1.002,-2.75,WARNING,0.5201333333333333
56.136,238.9,0.005,1.002,-0.89,WARNING,0.5074333333333333
56.136,238.9,0.005,0.995,0.9,WARNING,0.5075
56.071,238.9,0.004,0.995,-1.62,WARNING,0.512
56.1,238.9,0.004,0.992,-14.05,WARNING,0.5948666666666667
55.256,238.9,0.005,0.992,-218.74,DANGER,0.7015
44.399,238.02,0.005,0.992,0.32,WARNING,0.5036333333333333
44.432,238.02,0.004,0.992,-215.94,DANGER,0.7012
33.634,237.64,0.004,0.992,-215.56,DANGER,0.7012
22.96,36.57,0.004,0.992,0.89,SAFE,0.3728333333333333
22.901,36.57,0.005,0.999,0.64,SAFE,0.3714666666666666
22.992,36.57,0.005,0.999,-1.47,SAFE,0.377
33.678,238.46,0.006,0.999,217.02,DANGER,0.7018
44.51,238.46,0.006,0.999,215.39,DANGER,0.7018
44.554,238.46,0.006,0.999,2.12,WARNING,0.5159333333333334
44.66,238.46,0.006,0.999,-13.01,WARNING,0.5885333333333334
43.903,238.46,0.006,0.999,-1.54,WARNING,0.5120666666666667
43.889,238.46,0.006,0.999,0.0,WARNING,0.5018
44.18,238.46,0.005,0.999,6.43,WARNING,0.5443666666666667
44.87,238.46,0.005,0.999,15.06,WARNING,0.6019
45.388,238.46,0.005,0.999,9.1,WARNING,0.5621666666666666
45.18,238.46,0.006,0.999,-5.06,WARNING,0.5355333333333333
44.846,238.46,0.005,0.999,-4.49,WARNING,0.5314333333333333
59.894,321.76,0.005,0.999,298.78,DANGER,0.7015
59.673,321.76,0.005,0.999,-1.61,WARNING,0.5122333333333333
70.689,321.76,0.004,0.999,218.72,DANGER,0.7012
70.982,321.76,0.004,0.999,5.54,WARNING,0.5381333333333334
74.047,321.76,0.005,0.999,61.31,DANGER,0.7015
84.88,321.76,0.005,0.999,214.57,DANGER,0.7015
99.759,321.76,0.005,0.999,299.66,DANGER,0.7015
114.764,322.17,0.004,0.999,298.9,DANGER,0.7012
125.582,322.17,0.004,0.999,1.17,WARNING,0.509
125.576,322.17,0.004,0.999,0.27,WARNING,0.503
125.652,322.17,0.003,0.999,216.04,DANGER,0.7009000000000001
136.392,322.17,0.004,0.999,214.8,DANGER,0.7012
147.111,322.17,0.004,0.999,216.51,DANGER,0.7012
157.98,322.17,0.004,0.999,216.11,DANGER,0.7012
168.825,322.17,0.004,0.999,211.09,DANGER,0.7012
183.489,322.17,0.004,0.999,285.91,DANGER,0.7012
197.762,322.17,0.004,0.999,290.17,DANGER,0.7012
212.274,322.17,0.005,0.999,303.48,DANGER,0.7015
223.336,322.17,0.004,0.998,222.87,DANGER,0.7012
234.457,322.17,0.005,0.998,-83.03,DANGER,0.7015
230.287,322.17,0.005,0.998,219.81,DANGER,0.7015
241.341,322.17,0.005,0.998,-0.85,WARNING,0.5071666666666667
241.255,322.17,0.005,0.998,211.14,DANGER,0.7015
251.813,322.17,0.005,0.998,155.39,DANGER,0.7015
263.798,323.07,0.005,0.998,84.34,DANGER,0.7015
263.859,323.07,0.005,0.998,-81.78,DANGER,0.7015
259.731,323.07,0.005,0.998,-82.98,DANGER,0.7015
255.564,323.07,0.005,0.998,-0.81,WARNING,0.5068999999999999
259.441,322.61,0.005,0.998,-0.44,WARNING,0.5044333333333333
259.44,322.61,0.005,0.998,0.82,WARNING,0.5069666666666666
259.44,322.61,0.005,0.998,0.0,WARNING,0.5015
263.566,322.61,0.005,0.998,82.59,DANGER,0.7015
263.569,322.61,0.005,0.998,-0.39,WARNING,0.5041
267.738,322.61,0.005,0.998,82.94,DANGER,0.7015
267.696,322.61,0.005,0.998,-1.23,WARNING,0.5096999999999999
271.806,322.61,0.005,0.998,-0.81,WARNING,0.5068999999999999
267.616,322.61,0.005,0.997,-0.82,WARNING,0.5069666666666666
267.553,322.61,0.005,0.997,-84.25,DANGER,0.7015
267.446,322.15,0.005,0.997,82.11,DANGER,0.7015
267.467,322.15,0.005,0.997,-1.28,WARNING,0.5100333333333332
267.468,322.15,0.005,0.997,1.73,WARNING,0.5130333333333332
267.469,322.15,0.005,0.997,-77.69,DANGER,0.7015
263.627,322.15,0.005,0.997,-0.02,WARNING,0.5016333333333333
263.624,322.15,0.005,0.997,0.41,WARNING,0.5042333333333333
267.73,322.15,0.005,0.997,-0.75,WARNING,0.5065
263.566,322.15,0.005,0.997,-0.83,WARNING,0.5070333333333332
267.65,322.15,0.005,0.997,-0.8,WARNING,0.5068333333333332
263.549,322.15,0.005,0.997,0.87,WARNING,0.5073
263.592,322.15,0.005,0.997,0.44,WARNING,0.5044333333333333
267.718,322.15,0.005,0.997,83.34,DANGER,0.7015
267.78,322.15,0.005,0.997,-81.28,DANGER,0.7015
263.672,322.15,0.005,0.997,0.38,WARNING,0.5040333333333333
263.692,322.15,0.005,0.997,-83.39,DANGER,0.7015
259.483,321.78,0.005,0.997,-0.4,WARNING,0.5041666666666667
259.524,321.78,0.005,0.997,-82.59,DANGER,0.7015
255.375,321.71,0.005,0.997,0.0,WARNING,0.5015
255.374,321.71,0.005,0.997,0.42,WARNING,0.5043
255.394,321.71,0.005,0.997,-81.73,DANGER,0.7015
251.288,321.71,0.005,0.997,-0.41,WARNING,0.5042333333333333
255.437,321.76,0.005,0.997,81.69,DANGER,0.7015
259.48,321.76,0.005,0.997,82.56,DANGER,0.7015
263.611,321.76,0.005,0.997,81.76,DANGER,0.7015
2.211,3.25,0.011,1.068,-1.56,SAFE,0.0462
2.132,3.25,0.011,1.068,-1.58,SAFE,0.0463333333333333
2.054,3.25,0.011,1.068,-1.58,SAFE,0.0463333333333333
1.975,3.23,0.01,1.068,-1.25,SAFE,0.0436333333333333
1.912,3.23,0.007,1.037,-1.25,SAFE,0.0427333333333333
1.85,3.23,0.007,1.037,-1.56,SAFE,0.0448
1.772,2.92,0.007,1.037,-1.25,SAFE,0.0396333333333333
1.789,3.25,0.018,1.037,0.65,SAFE,0.0422333333333333
1.741,3.25,0.017,1.041,0.0,SAFE,0.0376
1.742,3.25,0.017,1.041,0.0,SAFE,0.0376
1.884,4.51,0.022,1.041,2.86,SAFE,0.0707666666666666
1.964,4.51,0.025,1.082,1.6,SAFE,0.0632666666666666
2.028,4.51,0.026,1.082,1.27,SAFE,0.0613666666666666
2.106,4.51,0.026,1.082,1.56,SAFE,0.0633
2.184,4.51,0.026,1.082,1.56,SAFE,0.0633
2.262,4.51,0.026,1.082,1.56,SAFE,0.0633
2.341,4.51,0.026,1.082,1.6,SAFE,0.0635666666666666
2.421,4.51,0.026,1.082,1.58,SAFE,0.0634333333333333
2.5,4.51,0.026,1.082,1.58,SAFE,0.0634333333333333
2.578,4.51,0.026,1.082,1.56,SAFE,0.0633
2.656,4.51,0.026,1.082,1.58,SAFE,0.0634333333333333
2.672,4.51,0.026,1.082,0.3,SAFE,0.0549
2.751,4.51,0.026,1.082,1.58,SAFE,0.0634333333333333
2.829,4.51,0.026,1.082,1.56,SAFE,0.0633
2.844,4.51,0.026,1.082,0.3,SAFE,0.0549
2.859,4.51,0.026,1.082,0.3,SAFE,0.0549
2.874,4.51,0.026,1.082,-1.28,SAFE,0.0614333333333333
2.873,4.51,0.02,1.082,1.58,SAFE,0.0616333333333333
2.889,4.51,0.02,1.082,0.3,SAFE,0.0531
2.89,4.51,0.033,1.155,-2.84,SAFE,0.0739333333333333
2.858,3.88,0.287,2.353,0.63,SAFE,0.1291
3.128,8.65,0.296,2.353,5.73,SAFE,0.2135
3.431,8.98,0.33,2.353,5.75,SAFE,0.2271333333333333
3.51,8.98,0.33,2.353,1.58,SAFE,0.1993333333333333
3.798,8.98,0.33,2.353,5.75,SAFE,0.2271333333333333
4.069,8.98,0.388,2.353,5.4,SAFE,0.2422
4.178,8.98,0.427,2.353,2.19,SAFE,0.2324999999999999
4.498,9.66,0.437,2.353,6.43,SAFE,0.2705666666666667
4.658,9.66,0.626,3.105,3.18,SAFE,0.3056
5.359,17.27,0.629,3.105,14.04,WARNING,0.455
5.502,17.27,0.651,3.105,4.12,SAFE,0.3954666666666666
5.756,17.27,0.651,3.105,3.79,SAFE,0.3932666666666666
5.946,17.27,0.651,3.105,3.81,SAFE,0.3933999999999999
5.883,17.27,0.651,3.105,0.0,SAFE,0.368
5.882,17.27,0.651,3.105,0.0,SAFE,0.368
5.883,17.27,0.651,3.105,0.0,SAFE,0.368
5.882,17.27,0.651,3.105,-1.26,SAFE,0.3764
5.82,17.27,0.651,3.105,0.0,SAFE,0.368
5.82,17.27,0.651,3.105,0.3,SAFE,0.37
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.23,3.23,0.0,1.022,0.0,SAFE,0.0323
3.231,3.25,0.002,1.03,0.02,SAFE,0.0332333333333333
3.231,3.25,0.002,1.03,0.0,SAFE,0.0331
3.231,3.25,0.002,1.03,0.0,SAFE,0.0331
3.231,3.25,0.002,1.031,0.0,SAFE,0.0331
3.231,3.25,0.004,1.037,0.0,SAFE,0.0337
3.231,3.25,0.004,1.037,0.0,SAFE,0.0337
3.231,3.25,0.004,1.037,0.0,SAFE,0.0337
3.231,3.25,0.004,1.037,0.0,SAFE,0.0337
3.231,3.25,0.004,1.037,0.0,SAFE,0.0337
3.231,3.25,0.004,1.037,0.0,SAFE,0.0337
3.231,3.25,0.005,1.037,0.0,SAFE,0.034
3.231,3.25,0.005,1.037,0.0,SAFE,0.034
3.231,3.25,0.005,1.037,0.0,SAFE,0.034
3.231,3.25,0.005,1.037,0.0,SAFE,0.034
3.502,8.65,0.008,1.037,5.42,SAFE,0.1250333333333333
3.773,8.65,0.008,1.037,5.42,SAFE,0.1250333333333333
4.044,8.65,0.009,1.037,5.42,SAFE,0.1253333333333333
4.315,8.65,0.009,1.037,5.42,SAFE,0.1253333333333333
4.586,8.65,0.009,1.037,5.42,SAFE,0.1253333333333333
4.857,8.65,0.009,1.037,5.4,SAFE,0.1252
5.127,8.65,0.009,1.037,5.42,SAFE,0.1253333333333333
5.398,8.65,0.009,1.037,5.42,SAFE,0.1253333333333333
5.652,8.65,0.009,1.037,5.07,SAFE,0.123
5.922,8.65,0.009,1.037,5.41,SAFE,0.1252666666666666
6.193,8.65,0.009,1.031,5.42,SAFE,0.1253333333333333
8.65,8.65,0.0,1.024,0.0,SAFE,0.0865
8.65,8.65,0.0,1.024,0.0,SAFE,0.0865
8.65,8.65,0.0,1.024,0.0,SAFE,0.0865
8.65,8.65,0.0,1.024,0.0,SAFE,0.0865
8.65,8.65,0.0,1.024,0.0,SAFE,0.0865
8.65,8.65,0.0,1.024,0.0,SAFE,0.0865
8.65,8.65,0.0,1.024,0.0,SAFE,0.0865
8.65,8.65,0.0,1.024,0.0,SAFE,0.0865
8.65,8.65,0.0,1.024,0.0,SAFE,0.0865
8.65,8.65,0.0,1.024,0.0,SAFE,0.0865
8.65,8.65,0.0,1.024,0.0,SAFE,0.0865
8.65,8.65,0.0,1.024,0.0,SAFE,0.0865
8.65,8.65,0.0,1.024,0.0,SAFE,0.0865
8.65,8.65,0.0,1.024,0.0,SAFE,0.0865
8.65,8.65,0.0,1.024,0.0,SAFE,0.0865
8.65,8.65,0.0,1.024,0.0,SAFE,0.0865
8.65,8.65,0.0,1.024,0.0,SAFE,0.0865
8.65,8.65,0.0,1.024,0.0,SAFE,0.0865
8.65,8.65,0.0,1.024,0.0,SAFE,0.0865
